timestamp,open,high,low,close,adjusted close,volume,dividend amount
2019-04-12,55.6200,55.7500,55.5600,55.6100,55.6100,4890212,0.0000
2019-04-05,55.6900,55.7100,55.5500,55.6100,55.6100,6394901,0.0530
2019-03-29,55.7400,55.8600,55.6700,55.7700,55.7169,5612948,0.0000
2019-03-22,55.3000,55.7500,55.2900,55.7100,55.6569,5676715,0.0000
2019-03-15,55.2400,55.3100,55.1800,55.3000,55.2473,4372730,0.0000
2019-03-08,54.8100,55.2700,54.7800,55.2700,55.2174,5377521,0.0000
2019-03-01,54.9900,55.0500,54.7400,54.7600,54.7079,6941566,0.0462
2019-02-22,54.9300,55.0300,54.9000,55.0300,54.9312,4278895,0.0000
2019-02-15,54.8400,54.9500,54.7900,54.9000,54.8015,23391129,0.0000
2019-02-08,54.6800,54.9000,54.6800,54.8900,54.7915,33060671,0.0000
2019-02-01,54.6400,54.8500,54.5700,54.7300,54.6318,23047095,0.0540
2019-01-25,54.4600,54.6700,54.4200,54.6300,54.4782,6085055,0.0000
2019-01-18,54.2700,54.4100,54.2000,54.3700,54.2189,14500609,0.0000
2019-01-11,54.2500,54.2600,54.0700,54.2100,54.0594,7332109,0.0000
2019-01-04,54.1700,54.4000,54.1600,54.2700,54.1192,9747980,0.0000
2018-12-28,54.1500,54.2100,54.0600,54.1600,54.0095,8402173,1.0942
2018-12-21,55.0600,55.3400,55.0300,55.0900,53.8486,7619123,0.0000
2018-12-14,55.0000,55.0900,54.9500,55.0400,53.7998,4883006,0.0000
2018-12-07,54.7700,55.0350,54.7300,54.9800,53.7411,7580811,0.0518
2018-11-30,54.6800,54.8100,54.6500,54.7600,53.4755,5703779,0.0000
2018-11-23,54.5600,54.6900,54.5300,54.6500,53.3681,3152306,0.0000
2018-11-16,54.5100,54.6100,54.4700,54.5300,53.2509,3960531,0.0000
2018-11-09,54.4800,54.5100,54.4000,54.5100,53.2314,4681974,0.0000
2018-11-02,54.6500,54.6900,54.4300,54.4700,53.1923,9009284,0.0542
2018-10-26,54.4400,54.7200,54.3800,54.6900,53.3541,5353109,0.0000
2018-10-19,54.2900,54.4100,54.2500,54.4000,53.0712,3840622,0.0000
2018-10-12,54.2000,54.2800,54.1000,54.2400,52.9151,5771096,0.0000
2018-10-05,54.4300,54.4700,54.1000,54.1300,52.8078,7182998,0.0503
2018-09-28,54.5100,54.5800,54.4200,54.5400,53.1586,4671111,0.0000
2018-09-21,54.6200,54.6700,54.5300,54.6000,53.2171,4933793,0.0000
2018-09-14,54.6900,54.7100,54.6050,54.6200,53.2366,4741022,0.0000
2018-09-07,54.6500,54.7400,54.6400,54.7000,53.3146,4663006,0.0508
2018-08-31,54.7200,54.7400,54.6200,54.7200,53.2846,4699323,0.0000
2018-08-24,54.7600,54.8300,54.7300,54.7400,53.3041,4503179,0.0000
2018-08-17,54.7100,54.7800,54.6900,54.7500,53.3138,4128350,0.0000
2018-08-10,54.6200,54.7900,54.5700,54.7300,53.2943,4148533,0.0000
2018-08-03,54.6200,54.7400,54.4700,54.5700,53.1385,6631129,0.0499
2018-07-27,54.7800,54.8200,54.6600,54.7100,53.2262,4492333,0.0000
2018-07-20,54.8700,55.0000,54.8200,54.8900,53.4013,4517103,0.0000
2018-07-13,54.8000,54.9300,54.7700,54.9100,53.4207,4612769,0.0000
2018-07-06,54.7800,54.8400,54.7000,54.8000,53.3137,3793315,0.0482
2018-06-29,54.6900,54.7700,54.6100,54.7100,53.1793,4939922,0.0000
2018-06-22,54.5100,54.7600,54.4900,54.7400,53.2085,3840387,0.0000
2018-06-15,54.1000,54.5300,54.0600,54.5100,52.9849,5595579,0.0000
2018-06-08,54.3900,54.4400,54.0750,54.1100,52.5961,7606087,0.0000
2018-06-01,54.3800,54.4900,54.2200,54.3700,52.8488,17715684,0.0470
2018-05-25,54.3500,54.5300,54.3100,54.4700,52.9003,5505690,0.0000
2018-05-18,54.5100,54.5100,54.2500,54.3400,52.7740,4804338,0.0000
2018-05-11,54.6500,54.6600,54.5100,54.5500,52.9780,4553949,0.0000
2018-05-04,54.5700,54.6500,54.5100,54.6100,53.0363,5768594,0.0426
2018-04-27,54.4600,54.6100,54.4000,54.6000,52.9852,4171790,0.0000
2018-04-20,54.6100,54.7300,54.4614,54.5200,52.9076,5147799,0.0000
2018-04-13,54.6600,54.7100,54.5700,54.6500,53.0337,4336826,0.0000
2018-04-06,54.6800,54.7100,54.5500,54.6800,53.0628,5924260,0.0521
2018-03-29,54.5400,54.7500,54.5000,54.7300,53.0608,4430259,0.0000
2018-03-23,54.3700,54.6200,54.3300,54.5600,52.8960,4822982,0.0000
2018-03-16,54.2300,54.4400,54.2100,54.4300,52.7700,5109006,0.0000
2018-03-09,54.2100,54.2500,54.0500,54.2000,52.5470,5040162,0.0000
2018-03-02,54.1000,54.2300,54.0400,54.1300,52.4791,7038115,0.0431
2018-02-23,53.9800,54.1300,53.9100,54.1000,52.4083,3975331,0.0000
2018-02-16,53.9700,54.0500,53.8500,54.0300,52.3405,5461865,0.0000
2018-02-09,53.9900,54.1200,53.8600,53.9900,52.3018,6893494,0.0000
2018-02-02,54.1100,54.1600,53.8400,53.8900,52.2049,8299413,0.0487
2018-01-26,54.2400,54.3100,54.1100,54.1900,52.4482,5377571,0.0000
2018-01-19,54.2700,54.3000,54.1600,54.2000,52.4579,14861451,0.0000
2018-01-12,54.3400,54.3700,54.1200,54.1900,52.4482,12970007,0.0000
2018-01-05,54.2900,54.3300,54.1500,54.3000,52.5547,6466474,0.0000
2017-12-29,54.2900,54.4200,54.2300,54.3700,52.6224,2862640,0.6910
2017-12-22,55.2500,55.2610,54.9400,54.9900,52.5538,3585435,0.0000
2017-12-15,55.2200,55.2800,55.1000,55.2600,52.8119,11372702,0.0000
2017-12-08,55.0500,55.2400,55.0300,55.1800,52.7354,3417468,0.0000
2017-12-01,55.1200,55.1300,54.8850,55.0800,52.6399,5807541,0.0480
2017-11-24,54.9100,55.1300,54.9100,55.0800,52.5940,3874006,0.0000
2017-11-17,54.8800,54.9900,54.8200,54.9700,52.4890,5940543,0.0000
2017-11-10,55.0300,55.1800,54.8100,54.8100,52.3362,3037121,0.0000
2017-11-03,54.8500,54.9900,54.8000,54.9500,52.4699,3250459,0.0480
2017-10-27,54.7300,54.8400,54.6000,54.7700,52.2523,2662280,0.0000
2017-10-20,54.7000,54.8000,54.6000,54.6600,52.1474,3140954,0.0000
2017-10-13,54.5700,54.7090,54.4900,54.6900,52.1760,3055810,0.0000
