timestamp,open,high,low,close,adjusted close,volume,dividend amount
2019-04-12,34.3900,34.9000,33.3300,33.4200,33.4200,956127,0.2000
2019-04-05,36.4300,36.6700,32.7887,34.4300,34.2265,1251535,0.0000
2019-03-29,31.5700,40.2050,31.4100,36.3800,36.1649,2659530,0.0000
2019-03-22,33.7200,34.5800,31.3800,31.6600,31.4728,1267762,0.0000
2019-03-15,34.4300,34.9700,33.6100,33.7100,33.5107,788171,0.0000
2019-03-08,35.2000,35.3600,33.9650,34.2700,34.0674,964207,0.0000
2019-03-01,34.4100,35.7900,34.4100,35.1100,34.9024,904073,0.0000
2019-02-22,34.0500,34.4500,32.8200,34.1800,33.9779,492347,0.0000
2019-02-15,32.1200,34.3500,31.6000,34.1200,33.9183,947006,0.0000
2019-02-08,32.0200,32.4700,30.8000,32.0000,31.8108,840618,0.0000
2019-02-01,33.0300,33.2300,31.8300,31.9600,31.7711,637044,0.0000
2019-01-25,33.7600,34.1400,32.1700,33.4100,33.2125,633541,0.0000
2019-01-18,33.1900,34.8000,32.7150,33.8200,33.6201,851564,0.0000
2019-01-11,33.3100,34.5100,32.7300,33.3800,33.1827,704161,0.0000
2019-01-04,31.2600,33.3800,30.8000,33.2300,33.0335,780796,0.0000
2018-12-28,29.3100,31.5500,28.7600,31.1100,30.9261,620950,0.0000
2018-12-21,31.6500,33.0600,29.5100,29.5200,29.3455,1640181,0.0000
2018-12-14,33.3700,34.3600,31.4500,31.5900,31.4032,1631645,0.2000
2018-12-07,37.8200,44.3900,33.0900,33.2000,32.8002,2088155,0.0000
2018-11-30,37.8600,38.7500,34.5300,37.6400,37.1867,928633,0.0000
2018-11-23,38.5000,38.6000,36.8100,37.5000,37.0484,465433,0.0000
2018-11-16,39.4400,40.6100,37.6800,38.5000,38.0364,719756,0.0000
2018-11-09,40.0000,41.1500,38.1800,39.3400,38.8662,905105,0.0000
2018-11-02,38.5200,40.8800,38.3800,40.2100,39.7258,858436,0.0000
2018-10-26,37.2000,38.3800,36.5000,38.0500,37.5918,675279,0.0000
2018-10-19,38.5000,39.8100,37.0300,37.0600,36.6137,768638,0.0000
2018-10-12,41.4500,41.6000,37.7100,38.2100,37.7499,1171456,0.0000
2018-10-05,42.0300,42.0300,38.2900,39.3100,38.8366,930339,0.0000
2018-09-28,40.4500,42.3500,39.5000,41.9000,41.3954,878706,0.0000
2018-09-21,42.6000,42.8000,39.7500,40.5500,40.0617,1437244,0.0000
2018-09-14,44.3500,45.5500,42.3000,42.6000,42.0870,1120802,0.2000
2018-09-07,42.4000,45.1500,41.3000,44.3500,43.6233,1428678,0.0000
2018-08-31,51.1500,51.1500,40.2750,42.6000,41.9020,3011282,0.0000
2018-08-24,49.9000,52.1000,48.5000,50.9500,50.1152,1441256,0.0000
2018-08-17,51.0000,51.8950,48.0000,49.6000,48.7873,505752,0.0000
2018-08-10,49.7000,51.5250,49.2500,50.7500,49.9184,532630,0.0000
2018-08-03,48.8000,50.4000,47.9600,49.6500,48.8365,537637,0.0000
2018-07-27,49.0500,50.8000,47.5500,48.8000,48.0004,722234,0.0000
2018-07-20,46.8000,50.0000,46.6000,49.0500,48.2463,792471,0.0000
2018-07-13,49.2500,49.5000,45.9498,46.8000,46.0332,765918,0.0000
2018-07-06,48.2000,49.8500,47.7500,49.2500,48.4430,590288,0.0000
2018-06-29,48.1500,49.7000,47.6000,48.3000,47.5086,926000,0.0000
2018-06-22,49.0000,49.9000,47.7500,48.6000,47.8037,1040186,0.0000
2018-06-15,52.4500,52.7500,48.1050,49.3000,48.4922,1103763,0.0000
2018-06-08,50.1000,53.7250,50.1000,52.2000,51.3447,1084646,0.2000
2018-06-01,40.4000,50.7500,40.4000,50.1000,49.0910,2292826,0.0000
2018-05-25,40.9500,41.3500,39.1500,40.7500,39.9293,787680,0.0000
2018-05-18,39.5500,41.0500,39.1000,40.8000,39.9783,622770,0.0000
2018-05-11,38.6500,40.2000,38.1000,39.5000,38.7045,543445,0.0000
2018-05-04,40.0500,40.3000,37.8500,38.5000,37.7246,742728,0.0000
2018-04-27,38.9500,40.6000,38.0750,39.9000,39.0964,787299,0.0000
2018-04-20,39.8000,40.3000,38.6500,38.9000,38.1166,809200,0.0000
2018-04-13,38.9500,40.0500,38.1500,39.4000,38.6065,951631,0.2000
2018-04-06,38.3500,39.5500,36.0500,38.5500,37.5809,1470654,0.0000
2018-03-29,32.4500,42.2500,31.9000,38.4000,37.4347,1818192,0.0000
