timestamp,open,high,low,close,adjusted close,volume,dividend amount
2019-04-18,8.9500,9.1200,8.7500,9.1000,9.1000,118289,0.0000
2019-04-12,9.1200,9.1590,8.7300,9.0100,9.0100,140049,0.0000
2019-04-05,8.8900,9.1900,8.7600,9.1500,9.1500,149442,0.0000
2019-03-29,8.1800,8.8900,8.1000,8.7500,8.7500,648252,0.0000
2019-03-22,9.3742,9.5000,8.1700,8.1700,8.1700,167559,0.0000
2019-03-15,9.2700,9.4000,9.1700,9.4000,9.4000,120803,0.0000
2019-03-08,9.1400,9.3050,9.0500,9.1700,9.1700,390414,0.0000
2019-03-01,9.3500,9.3900,9.0200,9.1300,9.1300,81496,0.0000
2019-02-22,9.2420,9.4000,9.2000,9.3400,9.3400,147716,0.0000
2019-02-15,9.1000,9.3500,8.9600,9.3200,9.3200,107229,0.0000
2019-02-08,9.3000,9.7000,8.9600,9.0500,9.0500,237492,0.0500
2019-02-01,9.2900,9.3000,9.0200,9.3000,9.2487,320172,0.0000
2019-01-25,9.0200,9.3600,8.9100,9.3400,9.2885,60353,0.0000
2019-01-18,9.4400,9.4400,9.0500,9.1900,9.1393,122255,0.0000
2019-01-11,8.9300,9.5900,8.5300,9.4100,9.3581,128247,0.0000
2019-01-04,8.7000,9.1300,8.5958,9.0200,8.9702,95670,0.0000
2018-12-28,8.1700,8.7000,8.0800,8.7000,8.6520,172714,0.0000
2018-12-21,8.8300,8.9400,8.0700,8.1300,8.0851,234735,0.0000
2018-12-14,9.0900,9.8900,8.6800,8.7700,8.7216,251557,0.0000
2018-12-07,9.8600,9.9600,8.9900,9.0500,9.0001,96413,0.0000
2018-11-30,10.0000,10.0000,9.5800,9.7000,9.6465,134018,0.0000
2018-11-23,10.1400,10.3500,9.5700,9.9900,9.9349,149047,0.0000
2018-11-16,10.6700,10.6700,9.9900,10.0900,10.0343,83049,0.0000
2018-11-09,10.5300,10.6700,10.0200,10.5900,10.5316,84258,0.0000
2018-11-02,10.2000,10.6600,9.3900,10.4400,10.3824,113148,0.0000
2018-10-26,9.9400,10.2000,8.8900,10.2000,10.1437,259204,0.0000
2018-10-19,10.7300,10.7300,9.7800,9.8300,9.7758,90513,0.0000
2018-10-12,11.5600,11.5600,10.7400,10.7500,10.6907,114842,0.0000
2018-10-05,11.6700,12.1000,11.4300,11.4300,11.3669,112761,0.0000
2018-09-28,11.5317,11.7200,10.1202,11.6000,11.5360,462293,0.0000
2018-09-21,12.0500,12.1452,11.5479,11.7200,11.6553,128619,0.0000
2018-09-14,12.1800,12.1900,11.8600,12.0500,11.9835,55646,0.0000
2018-09-07,12.0600,12.1900,12.0200,12.0800,12.0133,238419,0.0000
2018-08-31,12.2300,12.2800,12.0600,12.1000,12.0332,86724,0.0000
2018-08-24,12.6100,12.6800,12.1200,12.1900,12.1227,120974,0.0000
2018-08-17,12.8000,12.8000,12.4100,12.5500,12.4807,177159,0.0000
2018-08-10,12.7400,12.8000,12.3400,12.6800,12.6100,74592,0.0000
2018-08-03,12.5500,13.5000,12.3022,12.7100,12.6399,127949,0.0000
2018-07-27,12.9600,13.0800,12.2900,12.5100,12.4410,142456,0.0000
2018-07-20,13.2500,13.4650,12.7500,12.8300,12.7592,82848,0.0000
2018-07-13,13.6000,13.7500,13.2050,13.2600,13.1868,153761,0.0000
2018-07-06,12.6300,14.1000,12.3700,13.5500,13.4752,548883,0.0000
2018-06-29,12.6100,13.0000,12.1300,12.7200,12.6498,370524,0.0000
2018-06-22,12.2300,12.9900,12.0300,12.9900,12.9183,1789365,0.0000
2018-06-15,12.3000,12.6200,12.2200,12.2200,12.1526,399759,0.0000
2018-06-08,12.2760,12.4000,12.0500,12.2900,12.2222,327249,0.0000
2018-06-01,12.4155,12.4155,11.9550,12.3100,12.2421,26981,0.0000
2018-05-25,12.4200,12.5800,12.2500,12.2600,12.1923,154448,0.0000
2018-05-18,11.8700,12.5300,11.8500,12.4800,12.4111,58662,0.0000
2018-05-11,12.5400,12.5400,11.5350,12.0000,11.9338,114878,0.0000
2018-05-04,12.5500,12.6000,12.1100,12.2700,12.2023,148347,0.0000
2018-04-27,12.6800,12.8800,12.1100,12.5900,12.5205,96584,0.0000
2018-04-20,12.4554,13.0800,12.0900,13.0000,12.9283,106692,0.0000
2018-04-13,12.2600,12.9700,12.1000,12.7100,12.6399,136569,0.0000
2018-04-06,12.4500,12.4500,12.0500,12.1800,12.1128,400546,0.0000
2018-03-29,11.8800,13.0500,11.3620,12.4500,12.3813,1851879,0.0000
2018-03-23,11.5000,11.9000,11.0000,11.3000,11.2376,3731,0.0000
2018-03-16,10.7000,11.5000,10.7000,11.5000,11.4365,23679,0.0000
2018-03-09,10.1500,10.9000,10.1500,10.9000,10.8398,19300,0.0000
2018-03-02,10.1500,10.2500,10.1000,10.1500,10.0940,21400,0.0000
2018-02-23,10.1500,10.1500,10.0000,10.1000,10.0443,2400,0.0000
2018-02-16,10.0000,10.1500,10.0000,10.1500,10.0940,7800,0.0000
2018-02-09,10.1500,10.1500,10.0500,10.0500,9.9945,460,0.0000
2018-02-02,10.0600,10.1000,9.9400,10.1000,10.0443,67316,0.0000
2018-01-26,10.0000,10.0600,9.9500,10.0010,9.9458,34535,0.0000
2018-01-19,9.9000,10.0000,9.9000,10.0000,9.9448,7061,0.0000
2018-01-12,9.8500,10.1000,9.8000,9.8750,9.8205,358279,0.0000
2018-01-05,9.7800,10.0000,9.7100,9.8500,9.7956,6371,0.0000
2017-12-29,9.7500,9.8450,9.5500,9.8000,9.7459,103694,0.0000
2017-12-22,9.8000,9.8000,9.5000,9.6010,9.5480,81356,0.0000
2017-12-15,9.9500,9.9500,9.7000,9.7000,9.6465,257601,0.0000
2017-12-08,9.8655,9.8655,9.7500,9.8500,9.7956,4100,0.0000
2017-12-01,9.9000,9.9000,9.5000,9.9000,9.8454,68050,0.0000
2017-11-24,9.5500,9.9000,9.4000,9.9000,9.8454,246633,0.0000
2017-11-17,9.7200,9.7200,9.5500,9.5500,9.4973,1007,0.0000
2017-11-10,9.2500,9.7155,9.2500,9.7155,9.6619,2000,0.0000
2017-11-03,9.3500,9.3500,9.2500,9.2500,9.1990,750,0.0000
2017-10-27,9.1800,9.4000,9.1750,9.3500,9.2984,96539,0.0000
2017-10-20,9.2000,9.2500,9.1500,9.2000,9.1492,105000,0.0000
2017-10-13,9.2000,9.2000,9.2000,9.2000,9.1492,1000,0.0000
2017-10-06,9.2000,9.2000,9.1100,9.2000,9.1492,51800,0.0000
2017-09-29,9.0000,9.3000,9.0000,9.3000,9.2487,52833,0.0000
2017-09-22,8.6000,9.0700,8.5000,9.0000,8.9503,140607,0.0000
2017-09-15,8.5250,8.6000,8.2999,8.6000,8.5525,71270,0.0000
2017-09-08,8.4500,8.5250,8.3000,8.3000,8.2542,18645,0.0000
2017-09-01,8.2000,8.6500,8.2000,8.4500,8.4034,14934,0.0000
2017-08-25,8.1000,8.1500,8.1000,8.1500,8.1050,1176,0.0000
2017-08-18,8.0500,8.1050,8.0000,8.1000,8.0553,36476,0.0000
2017-08-11,8.0500,8.0500,8.0100,8.0500,8.0056,38600,0.0000
2017-08-04,8.0200,8.0500,7.9900,8.0500,8.0056,42763,0.0000
2017-07-28,7.9000,8.1000,7.8000,8.0000,7.9558,17962,0.0000
2017-07-21,7.9050,7.9500,7.9000,7.9000,7.8564,20130,0.0000
2017-07-14,7.9450,7.9450,7.9450,7.9450,7.9012,500,0.0000
2017-07-07,7.7500,7.9450,7.7500,7.9450,7.9012,1400,0.0000
2017-06-30,7.6000,7.9000,7.6000,7.9000,7.8564,22488,0.0000
2017-06-23,7.7000,7.7000,7.6000,7.6500,7.6078,126700,0.0000
2017-06-16,7.7000,7.7000,7.6750,7.6999,7.6574,1048,0.0000
2017-06-09,7.7000,7.7500,7.6500,7.7000,7.6575,2300,0.0000
2017-06-02,7.6300,7.8500,7.6000,7.7000,7.6575,48932,0.0000
2017-05-26,7.6200,7.6500,7.6200,7.6500,7.6078,809,0.0000
2017-05-19,7.6700,7.6700,7.6200,7.6200,7.5779,200,0.0000
2017-05-12,7.6350,7.6990,7.5400,7.6600,7.6177,53860,0.0000
2017-05-05,7.6000,7.6000,7.5000,7.5500,7.5083,26800,0.0000
2017-04-28,7.4500,7.6250,7.4100,7.6000,7.5581,70837,0.0000
2017-04-21,7.3000,7.4500,7.3000,7.4500,7.4089,80799,0.0000
2017-04-13,7.3500,7.3700,7.3500,7.3500,7.3094,31446,0.0000
2017-04-07,7.4000,7.4000,7.3000,7.3500,7.3094,17750,0.0000
2017-03-31,7.2500,7.3500,7.2500,7.3500,7.3094,20756,0.0000
2017-03-24,7.5400,7.5400,7.2500,7.2500,7.2100,18899,0.0000
2017-03-17,7.5500,7.5500,7.5400,7.5400,7.4984,1049,0.0000
2017-03-10,7.6300,7.6600,7.5500,7.5500,7.5083,18900,0.0000
2017-03-03,7.5500,7.7500,7.5500,7.7000,7.6575,17601,0.0000
2017-02-24,7.7000,7.7000,7.6000,7.6000,7.5581,900,0.0000
2017-02-17,7.7000,7.7000,7.6000,7.7000,7.6575,11139,0.0000
2017-02-10,7.0400,7.7000,7.0000,7.7000,7.6575,36269,0.0000
2017-02-03,7.1500,7.1500,7.0000,7.0000,6.9614,8025,0.0000
2017-01-27,7.2000,7.3100,6.9500,7.2000,7.1603,11575,0.0000
2017-01-20,7.3500,7.3500,7.2000,7.2000,7.1603,1000,0.0000
2017-01-13,7.4500,7.4500,7.2500,7.3500,7.3094,902,0.0000
2017-01-06,7.7000,7.7000,7.3500,7.4500,7.4089,22600,0.0000
2016-12-30,7.4500,7.7000,7.3500,7.7000,7.6575,26500,0.0000
2016-12-23,7.5000,7.5400,7.4000,7.4700,7.4288,2240,0.0000
2016-12-16,7.2000,7.5000,7.2000,7.5000,7.4586,2350,0.0000
2016-12-09,7.0500,7.1500,7.0500,7.1500,7.1105,1250,0.0000
2016-12-02,6.6100,7.0000,6.4500,7.0000,6.9614,6150,0.0000
2016-11-25,6.5100,6.6100,6.4500,6.6100,6.5735,1500,0.0000
2016-11-18,6.3000,6.5000,6.3000,6.5000,6.4641,3700,0.0000
2016-11-11,6.2000,6.2700,6.2000,6.2700,6.2354,5895,0.0000
2016-11-04,6.2000,6.2000,6.2000,6.2000,6.1658,3600,0.0000
2016-10-28,6.2000,6.2000,6.1500,6.2000,6.1658,11100,0.0000
2016-10-21,6.2000,6.2000,6.1010,6.2000,6.1658,2100,0.0000
2016-10-14,6.1510,6.2000,6.1200,6.1500,6.1161,20200,0.0000
2016-10-07,6.1500,6.1510,6.1500,6.1510,6.1171,2200,0.0000
2016-09-30,6.2500,6.3000,6.1400,6.1500,6.1161,83000,0.0000
2016-09-23,6.2500,6.2500,6.2500,6.2500,6.2155,26400,0.0000
2016-09-16,6.2500,6.3000,6.2500,6.2510,6.2165,22110,0.0000
2016-09-09,6.2500,6.3500,6.2500,6.3000,6.2652,10300,0.0000
2016-09-02,6.3000,6.3000,6.2500,6.2500,6.2155,5600,0.0000
2016-08-26,6.2000,6.4000,6.2000,6.3000,6.2652,4585,0.0000
2016-08-19,6.2000,6.2000,6.2000,6.2000,6.1658,0,0.0000
2016-08-12,6.1500,6.4000,6.1500,6.2000,6.1658,25735,0.0000
2016-08-05,6.1500,6.3500,6.0500,6.1500,6.1161,42434,0.0000
2016-07-29,6.2500,6.3500,6.1610,6.1700,6.1359,21200,0.0000
2016-07-22,6.1500,6.3000,6.0500,6.2500,6.2155,46400,0.0000
2016-07-15,6.0700,6.2500,6.0700,6.1500,6.1161,7100,0.0000
2016-07-08,6.0700,6.0700,6.0700,6.0700,6.0365,0,0.0000
2016-07-01,5.9500,6.1000,5.8500,6.0700,6.0365,64584,0.0000
2016-06-24,5.8500,5.9500,5.8500,5.8510,5.8187,19122,0.0000
2016-06-17,5.9500,5.9500,5.8100,5.8500,5.8177,145640,0.0000
2016-06-10,5.9000,6.1000,5.9000,6.0500,6.0166,44366,0.0000
2016-06-03,5.9200,5.9200,5.9000,5.9000,5.8674,11640,0.0000
2016-05-27,5.9000,6.0000,5.9000,5.9850,5.9520,140809,0.0000
2016-05-20,5.6500,5.9500,5.6500,5.9000,5.8674,17522,0.0000
2016-05-13,5.7500,5.8500,5.6500,5.8500,5.8177,11600,0.0000
2016-05-06,5.6500,5.7300,5.6500,5.7000,5.6685,18144,0.0000
2016-04-29,5.7000,5.7500,5.6500,5.6500,5.6188,18450,0.0000
2016-04-22,5.6500,5.7000,5.6500,5.7000,5.6685,7750,0.0000
2016-04-15,5.6500,6.0500,5.6500,5.6500,5.6188,4300,0.0000
2016-04-08,5.6500,5.6500,5.6500,5.6500,5.6188,0,0.0000
2016-04-01,5.7000,5.7000,5.6500,5.6500,5.6188,2331,0.0000
2016-03-24,5.6580,5.6800,5.6580,5.6800,5.6487,2656,0.0000
2016-03-18,5.6500,5.6580,5.6500,5.6580,5.6268,2000,0.0000
2016-03-11,5.7000,5.7000,5.6500,5.6500,5.6188,29670,0.0000
