timestamp,open,high,low,close,adjusted close,volume,dividend amount
2019-04-16,19.2200,19.2650,18.8450,18.9300,18.9300,8404624,0.0000
2019-04-12,19.3000,19.4200,18.8900,19.2200,19.2200,26766301,0.0000
2019-04-05,19.0300,19.5700,19.0000,19.3300,19.3300,36222701,0.0000
2019-03-29,18.8000,19.1550,18.5101,18.9000,18.9000,33546491,0.2000
2019-03-22,19.2400,19.3900,18.5450,18.8000,18.6039,29908884,0.0000
2019-03-15,19.4100,19.6300,19.0300,19.1600,18.9601,28279528,0.0000
2019-03-08,19.6500,19.9750,19.0300,19.2900,19.0887,26476676,0.0000
2019-03-01,20.2600,20.3450,19.2900,19.5500,19.3460,39163193,0.0000
2019-02-22,18.6500,20.3350,18.4900,20.1400,19.9299,49417699,0.0000
2019-02-15,18.0300,18.6800,17.8400,18.6400,18.4455,45936121,0.0000
2019-02-08,17.9600,18.3600,17.8300,17.9700,17.7825,29914812,0.0000
2019-02-01,17.3700,18.2700,17.3400,18.0400,17.8518,41357691,0.0000
2019-01-25,17.4800,17.5450,16.8800,17.4900,17.3075,29796968,0.0000
2019-01-18,17.6500,17.7300,17.2100,17.5200,17.3372,34563709,0.0000
2019-01-11,16.9100,17.8600,16.7800,17.7400,17.5549,33217145,0.0000
2019-01-04,16.7500,16.9650,16.2100,16.8700,16.6940,22775185,0.0000
2018-12-28,16.4600,17.0500,15.9400,16.6800,16.5060,25455679,0.2500
2018-12-21,17.7800,18.0300,16.3250,16.5400,16.1257,44981688,0.0000
2018-12-14,18.4100,18.4400,17.6400,17.7800,17.3347,29442985,0.0000
2018-12-07,19.1700,19.3600,18.1600,18.3900,17.9294,24833711,0.0000
2018-11-30,19.1200,19.4200,18.7700,19.0000,18.5241,28620108,0.0000
2018-11-23,19.2200,19.3400,18.8700,18.9300,18.4559,17789809,0.0000
2018-11-16,18.9300,19.2700,18.5100,19.2600,18.7776,28507904,0.0000
2018-11-09,18.7300,19.4750,18.3100,18.9000,18.4266,35966154,0.0000
2018-11-02,18.6100,19.8900,18.5200,18.6800,18.2121,39528664,0.0000
2018-10-26,19.1500,19.1500,18.1100,18.4300,17.9684,38806841,0.0000
2018-10-19,19.1300,19.5100,18.9950,19.1000,18.6216,27651762,0.0000
2018-10-12,20.1700,20.4900,19.0400,19.1800,18.6996,31766771,0.0000
2018-10-05,21.1000,21.1300,20.0400,20.1000,19.5966,27878230,0.0000
2018-09-28,21.1200,21.4190,20.7550,21.1000,20.5715,34983620,0.2000
2018-09-21,21.5900,21.6200,20.9400,21.1200,20.3984,44361448,0.0000
2018-09-14,21.5300,21.5750,21.1299,21.5700,20.8330,28731330,0.0000
2018-09-07,21.5700,21.6300,21.1300,21.4100,20.6785,26574234,0.0000
2018-08-31,20.9600,21.9400,20.8100,21.5300,20.7944,37064027,0.0000
2018-08-24,21.0300,21.4000,20.8100,20.9600,20.2439,37092249,0.0000
2018-08-17,20.2700,21.1000,19.9800,20.9300,20.2149,32725061,0.0000
2018-08-10,21.5600,21.7500,20.1400,20.2700,19.5775,46637304,0.0000
2018-08-03,20.8100,22.0600,20.6300,21.6300,20.8910,48926442,0.0000
2018-07-27,21.3200,21.7400,20.7300,20.8100,20.0990,29989591,0.0000
2018-07-20,21.1500,21.5350,20.9000,21.2800,20.5530,23702211,0.0000
2018-07-13,21.3400,21.6200,20.9600,21.1800,20.4564,22883205,0.0000
2018-07-06,21.0300,21.3400,20.7100,21.3200,20.5916,19015030,0.0000
2018-06-29,21.4000,21.4350,20.7400,21.0700,20.3501,44732174,0.2000
2018-06-22,21.1700,21.7750,20.9740,21.4200,20.4917,29196399,0.0000
2018-06-15,21.8500,21.9300,21.0700,21.2900,20.3673,34958593,0.0000
2018-06-08,21.9900,22.2700,21.8550,22.0900,21.1327,28197822,0.0000
2018-06-01,21.4300,22.4700,21.3600,21.9100,20.9605,25079599,0.0000
2018-05-25,20.6600,21.7300,20.6300,21.5600,20.6256,35144781,0.0000
2018-05-18,20.8000,20.9600,20.0700,20.5000,19.6116,35899663,0.0000
2018-05-11,19.9100,21.0250,19.7800,20.7300,19.8316,31882265,0.0000
2018-05-04,19.8100,19.9900,19.3200,19.8400,18.9802,31250795,0.0000
2018-04-27,19.4400,19.8600,19.1850,19.7500,18.8941,25263432,0.0000
2018-04-20,19.2900,19.8700,19.2500,19.4200,18.5784,28149294,0.0000
2018-04-13,18.5000,19.4000,18.1600,19.1400,18.3105,38942768,0.0000
2018-04-06,18.6600,18.9200,18.1400,18.4500,17.6504,26044275,0.0000
2018-03-29,18.1600,18.8400,18.0900,18.6400,17.8322,22661062,0.2000
2018-03-23,19.1300,19.1450,17.9350,17.9800,17.0175,22920552,0.0000
2018-03-16,18.8600,19.2250,18.6500,19.1800,18.1533,34826110,0.0000
2018-03-09,18.2500,18.9100,18.0200,18.9100,17.8977,45491773,0.0000
2018-03-02,19.2500,19.3800,17.9800,18.4400,17.4529,43857132,0.0000
2018-02-23,19.8000,19.9600,18.5000,19.2100,18.1817,32783623,0.0000
2018-02-16,19.5800,19.9400,18.9550,19.8800,18.8158,45072660,0.0000
2018-02-09,20.0500,20.2000,18.7400,19.5200,18.4751,44045471,0.0000
2018-02-02,21.1400,21.2100,20.0400,20.1100,19.0335,27427908,0.0000
2018-01-26,20.7600,21.5300,20.6550,21.2400,20.1030,23409731,0.0000
2018-01-19,20.4000,20.9600,20.2950,20.7200,19.6108,26321379,0.0000
2018-01-12,20.0000,20.8190,19.8900,20.3600,19.2701,40547408,0.0000
2018-01-05,19.9700,20.0800,19.7200,19.8600,18.7969,16716681,0.0000
2017-12-29,20.1500,20.2900,19.8400,19.8500,18.7874,11220108,0.2500
2017-12-22,20.2350,20.6500,20.0000,20.1400,18.8279,30923730,0.0000
2017-12-15,19.7800,20.1700,19.6400,20.1400,18.8279,34501275,0.0000
2017-12-08,19.9500,20.0600,19.5000,19.8400,18.5475,25259010,0.0000
2017-12-01,19.7800,19.9000,19.2800,19.5100,18.2390,39215842,0.0000
2017-11-24,19.9200,19.9499,19.6600,19.8000,18.5101,17509632,0.0000
2017-11-17,19.9200,20.0900,19.6500,19.8900,18.5942,21072913,0.0000
2017-11-10,19.7900,20.2300,19.6200,19.9900,18.6877,36332690,0.0000
2017-11-03,19.4300,19.8800,19.0600,19.6300,18.3512,36756053,0.0000
2017-10-27,19.5300,19.6800,19.2400,19.4400,18.1735,29435863,0.0000
2017-10-20,19.5000,19.9550,19.2600,19.4600,18.1922,37652160,0.0000
2017-10-13,18.3400,19.5600,18.3400,19.5100,18.2390,33427118,0.0000
2017-10-06,18.4800,18.5650,18.1400,18.3400,17.1452,33543879,0.0000
2017-09-29,18.3500,18.6700,18.1400,18.4900,17.2854,29255998,0.2000
2017-09-22,18.2800,18.5450,18.0500,18.3300,16.9525,22955749,0.0000
2017-09-15,18.3200,18.5050,18.0700,18.2500,16.8785,28604127,0.0000
2017-09-08,18.1400,18.3050,17.5500,18.1500,16.7860,24452311,0.0000
2017-09-01,17.7700,18.2100,17.3400,18.1400,16.7768,25058547,0.0000
2017-08-25,17.4700,17.8500,17.2600,17.7000,16.3698,29880253,0.0000
2017-08-18,17.9400,18.3950,17.4200,17.4300,16.1201,29669508,0.0000
2017-08-11,18.6700,18.7900,17.6900,17.8500,16.5085,25498981,0.0000
2017-08-04,18.6700,18.8500,18.3600,18.6500,17.2484,40173635,0.0000
2017-07-28,17.9400,18.8650,17.8450,18.7100,17.3039,37774965,0.0000
2017-07-21,18.0900,18.8100,17.6400,17.9600,16.6103,39361468,0.0000
2017-07-14,18.2800,18.3800,17.7800,18.1500,16.7860,24924774,0.0000
2017-07-07,18.3800,18.8750,18.2300,18.2600,16.8877,18550604,0.0000
2017-06-30,18.7500,19.1300,18.2000,18.2700,16.8970,24413370,0.2000
2017-06-23,18.8200,19.1550,18.4600,18.7200,17.1290,27623991,0.0000
2017-06-16,18.3900,18.9100,18.3700,18.7400,17.1473,39030386,0.0000
2017-06-09,18.1500,18.6900,17.6400,18.3800,16.8179,35107976,0.0000
2017-06-02,18.0700,18.1850,17.6700,18.1700,16.6257,32512258,0.0000
2017-05-26,18.1200,18.3800,17.9800,18.0700,16.5342,26429958,0.0000
2017-05-19,17.5500,18.1900,17.3400,18.0900,16.5525,41938312,0.0000
2017-05-12,18.1900,18.2400,17.4500,17.4800,15.9944,36282082,0.0000
2017-05-05,18.0400,18.5800,17.9000,18.1300,16.5891,42998422,0.0000
2017-04-28,19.0400,19.4600,17.7400,17.9500,16.4244,30112970,0.0000
2017-04-21,18.5000,19.1650,18.4000,18.8200,17.2205,42354378,0.0000
