timestamp,open,high,low,close,adjusted close,volume,dividend amount
2019-04-12,36.5500,36.8300,36.4500,36.6700,36.6700,112338,0.0000
2019-04-05,36.2600,36.7250,36.0600,36.5800,36.5800,62755,0.0000
2019-03-29,36.0200,36.1600,35.7000,36.0000,36.0000,61532,0.0000
2019-03-22,36.5200,36.6300,35.8600,35.9100,35.9100,112160,0.0000
2019-03-15,35.4800,36.4443,35.4800,36.3200,36.3200,72784,0.0000
2019-03-08,36.0900,36.9100,35.1700,35.4000,35.4000,79176,0.0000
2019-03-01,36.0500,36.1500,35.4900,36.0000,36.0000,90072,0.2500
2019-02-22,35.5600,36.0400,35.3459,36.0000,35.7501,42139,0.0000
2019-02-15,34.6400,35.8500,34.6400,35.5400,35.2933,204715,0.0000
2019-02-08,35.4100,35.6500,34.9000,34.9900,34.7471,87166,0.0000
2019-02-01,34.4100,35.7900,34.2800,35.3300,35.0848,86738,0.0000
2019-01-25,34.6800,35.0000,34.0600,34.6400,34.3996,100632,0.0000
2019-01-18,33.5100,34.8788,33.5100,34.7100,34.4691,69049,0.0000
2019-01-11,32.9800,33.9059,32.9000,33.6900,33.4562,127983,0.0000
2019-01-04,32.3900,33.3300,32.0200,32.9000,32.6717,138279,0.0000
2018-12-28,30.0100,32.5481,30.0100,32.2900,32.0659,251398,0.0000
2018-12-21,34.4400,34.5000,30.9200,31.2500,31.0331,549275,0.0000
2018-12-14,33.4900,33.9060,32.5700,33.0200,32.7908,176564,0.0000
2018-12-07,35.2300,36.0000,33.3220,33.3610,33.1295,111546,0.0000
2018-11-30,37.2000,37.8200,33.6200,35.0600,34.8167,218297,3.4500
2018-11-23,38.2500,38.2500,36.0300,36.7600,33.1862,67824,0.0000
2018-11-16,38.0400,39.9400,37.1100,37.9613,34.2708,162658,0.0000
2018-11-09,37.4100,39.2527,36.9700,38.4000,34.6668,84406,0.0000
2018-11-02,36.6500,37.8000,35.6800,37.2100,33.5925,87213,0.0000
