timestamp,open,high,low,close,adjusted close,volume,dividend amount
2019-04-16,87.8000,89.7700,87.3900,89.6100,89.6100,640713,0.0000
2019-04-12,88.6100,89.3800,86.5200,87.8000,87.8000,3107615,0.0000
2019-04-05,88.2300,89.8800,87.6400,88.5900,88.5900,3269134,0.0000
2019-03-29,83.9500,87.8300,83.9500,87.4900,87.4900,4210173,0.0000
2019-03-22,83.8000,85.2989,83.0800,83.8900,83.8900,3082427,0.0000
2019-03-15,83.7600,85.9700,83.4100,83.5500,83.5500,4825431,0.4400
2019-03-08,92.1700,92.4900,82.2200,83.4400,83.0052,6608677,0.0000
2019-03-01,89.4200,92.5100,89.4100,91.9900,91.5106,4848246,0.0000
2019-02-22,87.4700,89.1000,87.2200,89.0400,88.5760,3103929,0.0000
2019-02-15,87.2800,88.9400,86.3900,87.7600,87.3026,3791569,0.0000
2019-02-08,87.4100,87.4400,85.7700,87.0600,86.6063,3118248,0.0000
2019-02-01,85.1100,88.6900,83.9100,87.3800,86.9246,4760632,0.0000
2019-01-25,83.0100,86.1100,82.3800,85.6900,85.2434,3483393,0.0000
2019-01-18,80.0500,83.8050,80.0500,83.1400,82.7067,3449378,0.0000
2019-01-11,79.9700,80.9800,78.8950,80.7000,80.2794,4876147,0.0000
2019-01-04,80.9200,82.3500,78.6600,81.9500,81.5229,3720879,0.0000
2018-12-28,78.4300,81.8500,75.4888,80.5300,80.1103,3180036,0.0000
2018-12-21,86.3000,86.5100,79.4800,79.5100,79.0956,5530726,0.0000
2018-12-14,87.3600,89.6166,85.1100,86.5400,86.0890,3572869,0.4400
2018-12-07,92.3700,93.1400,87.1700,87.3600,86.4675,4790410,0.0000
2018-11-30,88.6000,91.6200,88.5200,91.3200,90.3871,5125179,0.0000
2018-11-23,88.6700,89.3200,86.3200,87.8600,86.9624,4076762,0.0000
2018-11-16,90.3800,90.5500,85.2200,88.7400,87.8334,5261790,0.0000
2018-11-09,87.1400,91.4500,87.0800,90.4000,89.4765,4068092,0.0000
2018-11-02,84.3700,87.8700,83.1000,87.0000,86.1112,5560513,0.0000
2018-10-26,81.0700,84.1450,79.4700,83.5100,82.6569,8362544,0.0000
2018-10-19,79.9100,82.2700,79.3100,80.7200,79.8954,5607964,0.0000
2018-10-12,85.4300,85.5500,78.9700,80.0200,79.2025,5503542,0.0000
2018-10-05,86.4100,87.3600,85.1800,85.5300,84.6562,4657547,0.0000
2018-09-28,90.3000,90.3400,85.7250,85.8000,84.9235,5494573,0.0000
2018-09-21,90.7500,90.8100,88.9300,90.5500,89.6249,4919491,0.0000
2018-09-14,93.3600,94.1600,90.6600,90.7300,89.8031,2938346,0.4400
2018-09-07,95.5100,96.8400,92.8000,93.1500,91.7588,3315586,0.0000
2018-08-31,94.8300,95.9273,93.9900,95.4400,94.0146,2963551,0.0000
2018-08-24,92.9000,94.9600,91.9100,94.7300,93.3152,2747406,0.0000
2018-08-17,92.2400,93.3500,91.5000,93.0400,91.6505,3072808,0.0000
2018-08-10,91.4000,93.6190,91.3100,92.1200,90.7442,3062646,0.0000
2018-08-03,95.7600,95.8200,90.5700,91.4900,90.1236,4783061,0.0000
2018-07-27,94.8000,95.8900,92.3100,95.6800,94.2510,5449131,0.0000
2018-07-20,93.1600,95.8799,93.1600,95.0000,93.5812,2933820,0.0000
2018-07-13,90.4000,93.5700,90.3100,93.1100,91.7194,4079556,0.0000
2018-07-06,91.2900,92.9200,89.7000,90.1100,88.7642,2487134,0.0000
2018-06-29,93.1400,93.6299,90.6600,91.2700,89.9069,4689846,0.0000
2018-06-22,94.4000,94.8600,93.1700,93.6000,92.2021,5168830,0.0000
2018-06-15,95.2800,96.1900,94.0100,94.9200,93.5024,3199249,0.4400
