timestamp,open,high,low,close,adjusted close,volume,dividend amount
2019-04-16,61.7800,61.9355,61.4400,61.5900,61.5900,1696592,0.0000
2019-04-12,61.2200,61.7400,60.9900,61.6900,61.6900,2213169,0.0000
2019-04-05,60.7600,61.3899,60.5970,61.3700,61.3700,3036219,0.0000
2019-03-29,59.4000,60.3400,59.2400,60.3200,60.3200,3287620,0.0000
2019-03-22,59.8500,60.6961,59.5000,59.5400,59.5400,3517807,0.1979
2019-03-15,58.2600,60.0500,58.2600,59.8900,59.6929,3430786,0.0000
2019-03-08,59.7300,59.7588,57.7100,58.1500,57.9587,3726943,0.0000
2019-03-01,59.1700,59.5200,58.5300,59.4600,59.2644,2677677,0.0000
2019-02-22,58.2200,58.9200,58.1500,58.8700,58.6763,3475008,0.0000
2019-02-15,57.1300,58.4100,56.8849,58.4100,58.2178,4013520,0.0000
2019-02-08,56.6200,57.5200,56.3600,56.9300,56.7427,2928510,0.0000
2019-02-01,55.3400,56.9000,54.7934,56.6800,56.4935,5830216,0.0000
2019-01-25,55.6900,55.9400,54.7739,55.7400,55.5566,5967066,0.0000
2019-01-18,54.1300,56.1400,53.8700,55.9700,55.7858,7908420,0.0000
2019-01-11,53.1900,54.6211,53.0100,54.5400,54.3606,8209412,0.0000
2019-01-04,52.5700,53.2200,51.1500,53.0200,52.8456,6633412,0.0000
2018-12-28,50.2000,52.9200,49.1400,52.1600,51.9884,12337839,0.0000
2018-12-21,54.4100,54.6699,50.3500,50.5300,50.3637,15006486,0.1911
2018-12-14,55.1600,56.8300,54.3600,54.8700,54.4946,14234743,0.0000
2018-12-07,59.0200,59.2500,54.9800,55.2200,54.8422,4922756,0.0000
2018-11-30,55.3700,57.9400,55.1900,57.9100,57.5138,4338257,0.0000
2018-11-23,57.0800,57.1109,54.3600,54.7300,54.3556,3598232,0.0000
2018-11-16,58.1200,58.1200,55.7441,57.2200,56.8285,3246642,0.0000
2018-11-09,57.2200,59.1810,56.7360,58.3700,57.9707,3237779,0.0000
2018-11-02,56.7300,58.0600,54.3300,57.2200,56.8285,4509435,0.0000
2018-10-26,58.2600,58.4500,55.2200,55.9900,55.6069,3973880,0.0000
2018-10-19,58.3900,59.7800,57.7600,58.1000,57.7025,3041258,0.0000
2018-10-12,60.5500,60.8883,56.7800,58.3800,57.9806,2920039,0.0000
2018-10-05,62.5200,62.5700,60.3100,60.8200,60.4039,2188253,0.0000
2018-09-28,61.9100,62.2600,61.6000,62.1200,61.6950,1348527,0.1812
2018-09-21,61.9800,62.3600,61.1801,62.0300,61.4254,1298056,0.0000
2018-09-14,61.2400,62.0100,60.8300,61.8500,61.2471,2231357,0.0000
2018-09-07,61.9800,61.9800,60.7550,61.0100,60.4153,1187473,0.0000
2018-08-31,61.0600,62.1400,61.0600,61.9100,61.3065,1665929,0.0000
2018-08-24,60.3700,60.9400,60.0901,60.8900,60.2965,1115408,0.0000
2018-08-17,59.9900,60.3519,59.3600,60.1700,59.5835,1352206,0.0000
2018-08-10,60.0500,60.6299,59.8142,59.9700,59.3855,1381513,0.0000
2018-08-03,59.1600,59.9400,58.5000,59.9400,59.3558,1662757,0.0000
2018-07-27,59.2200,60.5600,59.1136,59.4100,58.8309,3888574,0.0000
2018-07-20,59.4200,59.7800,58.9600,59.4600,58.8804,2964936,0.0000
2018-07-13,58.5100,59.5100,58.4500,59.4500,58.8705,1672294,0.0000
2018-07-06,56.9100,58.3500,56.7402,58.3000,57.7317,1411304,0.0000
2018-06-29,58.1100,58.1200,56.5300,57.2000,56.6425,5075171,0.1657
2018-06-22,58.7000,59.0474,58.1200,58.3800,57.6444,2283995,0.0000
2018-06-15,58.8700,59.2300,58.6700,59.0100,58.2665,1574825,0.0000
2018-06-08,58.0700,58.9200,57.9000,58.6900,57.9505,2731460,0.0000
2018-06-01,56.9700,57.7977,56.4400,57.7700,57.0421,2301957,0.0000
2018-05-25,56.8700,57.3520,56.5462,57.2000,56.4793,1849033,0.0000
2018-05-18,57.3000,57.4000,56.3569,56.6900,55.9757,1238672,0.0000
2018-05-11,55.9100,57.1500,55.5366,57.0800,56.3608,1299868,0.0000
2018-05-04,55.2400,55.7124,53.9500,55.5700,54.8698,1488393,0.0000
2018-04-27,55.4200,55.5200,53.5401,55.0700,54.3761,1590264,0.0000
2018-04-20,55.2600,56.4045,55.0133,55.2100,54.5144,3778744,0.0000
2018-04-13,54.1300,55.4900,53.8509,54.8700,54.1786,1470574,0.0000
2018-04-06,54.3200,55.2035,52.7350,53.6700,52.9938,2203797,0.0000
2018-03-29,54.6900,55.7130,53.4266,54.6200,53.9318,2714976,0.0000
2018-03-23,57.3400,57.3400,53.6500,53.6900,53.0135,1631839,0.1596
2018-03-16,58.1100,58.4900,57.3101,57.4700,56.5814,3699649,0.0000
2018-03-09,55.5700,58.0850,55.4300,58.0599,57.1622,1395542,0.0000
2018-03-02,57.0900,57.6250,54.7300,55.7900,54.9274,1439177,0.0000
2018-02-23,55.9900,56.7800,55.7396,56.7700,55.8923,1771526,0.0000
2018-02-16,53.9800,56.6100,53.5700,56.1700,55.3015,1896051,0.0000
2018-02-09,55.7000,56.4500,51.6001,53.4600,52.6334,3311578,0.0000
2018-02-02,58.2800,58.3300,56.2200,56.2400,55.3705,2134691,0.0000
